#{"t_start": 1754743158.517612, "env_id": "None"}
r,l,t
635.142059,1,68176.230597
639.041641,1,68176.848705
229.0,1,68177.231729
229.0,1,68177.588034
632.979147,2,68178.286048
661.77164,1,68178.884743
629.811452,5,68179.635329
664.008319,1,68180.348881
638.049418,2,68181.020345
639.37656,1,68181.682229
632.81278,2,68182.370479
638.632933,1,68183.031549
229.0,1,68183.398123
637.880303,3,68184.153641
631.168745,3,68184.888054
633.874462,1,68185.550582
226.707691,3,68185.948342
633.872373,2,68186.619896
664.073817,1,68187.281539
626.68951,1,68187.979495
637.140842,2,68188.633419
229.0,1,68188.997146
634.146485,1,68189.647407
636.004251,1,68190.303294
227.883698,2,68190.702911
641.9414,1,68191.41698
229.0,1,68191.800984
227.887776,2,68192.181267
223.290392,6,68192.65292
636.088245,1,68193.304652
229.0,1,68193.699802
632.745235,2,68194.430048
229.0,1,68194.783884
634.937513,2,68195.466997
229.0,1,68195.848682
227.877161,2,68196.234757
229.0,1,68196.585807
631.322903,3,68197.304423
227.870657,2,68197.717839
229.0,1,68198.080173
663.987377,1,68198.713385
634.660872,5,68199.435409
351.131642,2,68200.046443
229.0,1,68200.411786
641.032575,1,68201.097898
227.861153,2,68201.481833
632.226676,3,68202.238757
624.824206,2,68202.932364
631.168966,1,68203.585599
634.513408,1,68204.24798
636.858214,2,68204.86434
229.0,1,68205.261336
639.01836,1,68205.912714
637.051141,1,68206.5547
664.824917,1,68207.21834
227.892453,2,68207.613045
631.625286,1,68208.26552
630.104526,5,68209.051532
227.823532,2,68209.466933
637.804658,1,68210.130577
637.311581,3,68210.848121
638.176352,1,68211.495516
229.0,1,68211.849117
636.971717,1,68212.503298
229.0,1,68212.86236
226.754368,3,68213.299074
633.892984,2,68213.984503
229.0,1,68214.334099
629.318729,3,68215.036336
351.2227,4,68215.730021
227.861962,2,68216.152299
229.0,1,68216.517636
229.0,1,68216.883139
632.820811,2,68217.553458
634.484065,1,68218.212179
227.882943,2,68218.616261
635.106531,2,68219.288039
641.021736,1,68219.962573
226.72204,3,68220.363734
639.0646,1,68221.031514
636.199204,1,68221.68405
634.491086,1,68222.331499
229.0,1,68222.715867
635.850711,1,68223.394751
634.244538,1,68224.062825
634.061003,2,68224.733216
634.080471,1,68225.379057
227.889709,2,68225.766706
640.405953,1,68226.429045
630.754375,3,68227.18315
639.981316,1,68227.833213
639.360601,1,68228.48311
227.846512,2,68228.867871
222.138844,7,68229.398472
227.881415,2,68229.783357
632.407956,1,68230.480903
229.0,1,68230.832527
634.522251,2,68231.518307
351.026051,3,68232.194026
638.773426,1,68232.810862
226.759866,3,68233.213068
627.220465,2,68233.914459
636.43854,1,68234.565596
227.87153,2,68234.978383
344.704324,1,68235.564977
627.781159,5,68236.308569
634.809745,1,68236.962523
638.142121,1,68237.646087
227.874353,2,68238.061785
630.40377,1,68238.7268
229.0,1,68239.094412
634.291612,1,68239.745332
633.437851,1,68240.443115
663.911631,1,68241.129977
633.947388,2,68241.802208
224.517792,5,68242.269585
637.363977,2,68242.961781
227.89518,2,68243.359984
631.453118,4,68244.145086
639.872701,1,68244.842811
635.218994,1,68245.495073
641.048863,1,68246.150062
631.985772,3,68246.848357
229.0,1,68247.214649
634.350728,1,68247.864632
635.438745,1,68248.558982
636.64583,1,68249.231169
641.058855,1,68249.826331
229.0,1,68250.181076
632.66388,1,68250.828417
636.647551,1,68251.47789
637.690262,1,68252.15854
638.787924,2,68252.840353
634.019467,1,68253.514044
635.689292,2,68254.228808
226.735207,3,68254.628624
637.73769,1,68255.278161
226.737913,3,68255.711929
627.761366,3,68256.44331
636.680269,3,68257.143199
634.923862,1,68257.780302
628.621548,1,68258.442343
227.89202,2,68258.830471
229.0,1,68259.19706
360.356604,1,68259.880334
364.126352,1,68260.506424
634.647345,1,68261.15862
641.127126,1,68261.813814
227.800395,2,68262.196726
357.465643,1,68262.807216
635.230256,1,68263.481964
634.00634,1,68264.139363
227.829356,2,68264.510025
229.0,1,68264.896359
631.495551,2,68265.575716
229.0,1,68265.940243
229.0,1,68266.290698
637.745864,1,68266.992106
629.829866,1,68267.679087
639.609002,1,68268.281203
229.0,1,68268.662885
629.136781,4,68269.39746
633.013828,2,68270.126425
227.869852,2,68270.582231
222.151489,7,68271.11455
636.01682,1,68271.765949
638.50098,1,68272.458942
664.454589,1,68273.109274
661.284671,4,68273.817042
636.745765,4,68274.573617
640.835418,1,68275.244547
362.351176,1,68275.895265
635.204729,1,68276.548303
640.820615,1,68277.165736
225.546761,4,68277.625575
634.614325,1,68278.313668
634.484801,1,68278.995066
633.038458,1,68279.65958
633.474994,1,68280.324009
229.0,1,68280.692744
342.744694,1,68281.295068
635.763747,3,68282.038193
229.0,1,68282.422071
639.025025,2,68283.089319
629.58323,6,68283.923198
632.9352,1,68284.6053
635.698484,1,68285.255584
639.578256,1,68285.956313
634.249947,1,68286.606077
634.988835,1,68287.20692
662.538461,2,68287.892254
229.0,1,68288.247035
632.098285,1,68288.904884
633.329345,1,68289.622324
229.0,1,68289.990004
229.0,1,68290.339912
632.527827,1,68291.005199
635.691211,3,68291.660256
634.678362,1,68292.330606
365.594893,1,68292.936833
662.975519,1,68293.604957
632.631146,2,68294.307994
634.000348,1,68294.994247
629.100155,1,68295.662563
229.0,1,68296.021089
632.567116,1,68296.620172
226.773925,3,68297.062884
227.859984,2,68297.471179
229.0,1,68297.828943
229.0,1,68298.197494
633.178593,4,68298.904487
229.0,1,68299.270866
640.689982,1,68299.957395
334.046463,3,68300.654274
639.481835,1,68301.30676
664.485306,1,68301.924056
634.546499,1,68302.625726
227.865841,2,68303.005522
633.707851,2,68303.6937
638.505574,1,68304.376415
635.495678,1,68305.053755
636.234529,2,68305.727996
663.064932,1,68306.371934
627.940122,1,68307.070372
635.846572,4,68307.785822
633.555767,1,68308.490376
634.465549,1,68309.159254
640.283715,1,68309.806008
641.156353,1,68310.421741
636.564084,1,68311.077485
227.880842,2,68311.453723
638.313374,2,68312.178547
638.976483,2,68312.838356
634.280793,1,68313.525475
640.24024,1,68314.138448
224.364529,5,68314.586532
661.081289,2,68315.223891
227.87053,2,68315.656559
633.408667,2,68316.340749
226.714118,3,68316.758319
636.096562,1,68317.442207
369.236974,1,68318.1097
628.472008,2,68318.81936
630.100479,5,68319.621921
641.456769,1,68320.269136
632.849982,1,68320.925086
636.430014,1,68321.58822
634.699828,2,68322.284226
635.087918,3,68323.008189
662.009311,2,68323.735791
636.565059,1,68324.38588
639.336826,1,68325.041029
630.286422,2,68325.735313
223.401953,6,68326.220094
227.884581,2,68326.602295
633.584298,2,68327.286664
632.993967,1,68327.957381
229.0,1,68328.327476
229.0,1,68328.71857
634.378337,1,68329.38835
229.0,1,68329.75341
229.0,1,68330.151767
227.779119,2,68330.543328
634.941186,1,68331.237826
226.710028,3,68331.688522
632.948566,1,68332.335044
229.0,1,68332.704324
229.0,1,68333.04248
639.160859,1,68333.706861
632.195589,3,68334.409875
343.607432,5,68335.157229
632.941425,1,68335.819225
638.67713,1,68336.445123
634.700275,1,68337.102627
636.123803,1,68337.720446
637.173082,1,68338.420359
229.0,1,68338.775689
229.0,1,68339.118846
227.857419,2,68339.550358
629.532572,1,68340.202484
634.296391,1,68340.869651
224.231147,5,68341.322856
633.057321,2,68342.050788
337.181516,2,68342.685381
632.598817,2,68343.353123
581.26548,2,68343.990716
226.786102,3,68344.404819
375.971487,2,68345.08719
229.0,1,68345.476799
229.0,1,68345.818197
229.0,1,68346.188319
634.480301,1,68346.837779
355.972812,2,68347.466262
640.70679,1,68348.115266
633.022962,1,68348.789237
227.883831,2,68349.190193
227.872053,2,68349.583764
229.0,1,68349.935816
227.874468,2,68350.331721
633.746332,1,68351.000314
640.111673,1,68351.648573
633.68766,1,68352.357447
637.231653,2,68353.070912
632.363826,5,68353.807443
633.1764,2,68354.475451
635.111642,1,68355.148959
630.14798,1,68355.835036
229.0,1,68356.238101
632.824928,2,68356.90082
227.893691,2,68357.266243
229.0,1,68357.632096
636.470286,1,68358.288478
634.957449,1,68358.940644
634.194728,3,68359.666367
626.718776,1,68360.404205
330.452324,3,68361.099492
229.0,1,68361.465359
634.857062,1,68362.147436
636.615936,1,68362.798309
641.416128,1,68363.447211
344.961461,3,68364.154504
632.629048,3,68364.854286
227.809204,2,68365.240292
639.122873,1,68365.882514
227.890945,2,68366.298452
634.585694,1,68366.98326
635.505852,1,68367.706165
638.138413,1,68368.366352
227.823175,2,68368.756008
229.0,1,68369.133449
638.244265,1,68369.78705
229.0,1,68370.149532
635.399123,1,68370.814867
634.341192,1,68371.534823
631.089394,3,68372.249398
636.466555,3,68372.951463
626.476432,1,68373.60575
637.946459,3,68374.336817
229.0,1,68374.686579
664.413514,1,68375.38749
635.8956,1,68376.053178
631.672162,2,68376.734294
636.198697,3,68377.415499
227.888411,2,68377.819561
223.30106,6,68378.336362
326.650523,1,68378.950876
633.165101,1,68379.665565
641.744481,1,68380.303025
662.795314,1,68381.002901
630.951448,1,68381.649832
229.0,1,68382.033873
632.861687,2,68382.712122
633.278336,1,68383.418953
350.077916,3,68384.063072
634.820346,1,68384.713238
634.483209,1,68385.404636
641.025787,1,68386.099561
634.81842,1,68386.752249
226.641721,3,68387.173741
637.508263,1,68387.834242
227.87838,2,68388.211629
639.729031,1,68388.884452
638.857858,1,68389.577495
636.294463,5,68390.401979
637.86796,1,68391.04629
636.164372,2,68391.734048
637.410921,1,68392.385192
229.0,1,68392.768247
636.155556,1,68393.416841
229.0,1,68393.812557
662.076369,1,68394.479494
229.0,1,68394.851549
227.822498,2,68395.23388
633.618162,1,68395.895488
634.008445,1,68396.562917
633.971745,2,68397.282644
636.36491,1,68397.983481
630.127231,1,68398.644078
634.103545,1,68399.298956
229.0,1,68399.651195
638.938734,1,68400.300759
638.234216,1,68401.014081
635.944915,1,68401.68323
351.298492,1,68402.267206
631.378006,1,68402.950989
635.421033,1,68403.617579
633.945644,1,68404.27837
637.627807,2,68404.99954
663.943227,1,68405.628189
627.186084,1,68406.314106
227.882042,2,68406.694832
227.861498,2,68407.095712
353.174607,1,68407.719093
627.695556,1,68408.36196
636.985195,2,68409.043317
229.0,1,68409.40213
635.16817,1,68410.045167
346.366781,1,68410.631222
639.913692,1,68411.26452
639.045983,1,68411.935854
637.510715,1,68412.617241
229.0,1,68413.028299
229.0,1,68413.400265
635.019942,1,68414.062233
226.724641,3,68414.46692
634.19858,3,68415.197911
227.867979,2,68415.592474
229.0,1,68415.95513
229.0,1,68416.301752
635.019151,1,68416.992438
229.0,1,68417.343968
636.101185,1,68418.017403
638.672635,1,68418.709968
227.834461,2,68419.095642
360.03872,1,68419.747793
636.413191,1,68420.446688
633.833442,1,68421.092458
229.0,1,68421.460733
359.926221,2,68422.125651
633.497799,2,68422.793327
664.061617,1,68423.432858
639.017658,1,68424.028989
635.300794,1,68424.682059
229.0,1,68425.067899
576.103006,3,68425.843824
353.771009,6,68426.608165
635.010758,1,68427.296052
631.110372,3,68427.998327
229.0,1,68428.359731
631.516961,2,68429.031767
578.854907,3,68429.768679
636.544275,1,68430.479161
229.0,1,68430.82733
632.283303,3,68431.534764
639.437893,1,68432.193031
634.430778,2,68432.858752
639.49366,1,68433.559172
638.02577,1,68434.214521
227.844764,2,68434.626296
633.564683,1,68435.281204
636.026089,1,68435.962484
227.803507,2,68436.340713
662.128669,1,68436.981316
226.611828,3,68437.434346
637.418334,1,68438.097589
335.151315,1,68438.678008
637.743213,2,68439.378762
229.0,1,68439.726455
641.484868,1,68440.381636
229.0,1,68440.7807
663.038978,1,68441.429543
360.461388,1,68442.026952
634.545259,1,68442.691331
258.028696,2,68443.343145
229.0,1,68443.694597
635.331185,2,68444.379423
229.0,1,68444.741473
226.725635,3,68445.179908
636.803968,3,68445.910543
636.917392,3,68446.611213
229.0,1,68446.963259
227.849921,2,68447.342749
635.837899,3,68448.110238
229.0,1,68448.472974
633.981269,1,68449.142376
633.119599,1,68449.801588
633.18687,2,68450.522785
629.390291,1,68451.124167
229.0,1,68451.532578
661.933472,2,68452.2231
223.293058,6,68452.722546
229.0,1,68453.074675
628.263848,1,68453.72403
632.340382,3,68454.446055
636.754361,1,68455.129822
628.007892,1,68455.738965
635.006962,1,68456.391861
632.342009,3,68457.095735
227.787418,2,68457.464424
229.0,1,68457.825913
638.258956,1,68458.527051
636.045176,1,68459.205297
229.0,1,68459.563031
632.696392,1,68460.240583
637.698713,1,68460.909934
641.794615,1,68461.530347
227.870934,2,68461.939395
641.401295,1,68462.576977
663.520157,1,68463.195233
632.698873,2,68463.88977
229.0,1,68464.262012
634.777327,1,68464.923253
229.0,1,68465.27843
628.0597,2,68466.008794
662.587859,1,68466.658941
634.693586,1,68467.324063
632.598904,2,68468.043838
332.356677,2,68468.67437
227.816237,2,68469.09537
662.604293,1,68469.760329
638.11117,1,68470.411677
627.053121,4,68471.162468
226.765796,3,68471.577892
634.820612,1,68472.238917
227.879389,2,68472.655556
634.875247,1,68473.33927
227.805987,2,68473.724783
633.218231,2,68474.441623
229.0,1,68474.794103
632.843032,1,68475.456444
636.45986,2,68476.110565
226.718582,3,68476.556657
227.857748,2,68476.973449
229.0,1,68477.333912
625.740336,6,68478.088578
634.017258,1,68478.742828
629.459858,5,68479.544321
229.0,1,68479.975639
664.046791,1,68480.605088
639.651768,1,68481.275358
229.0,1,68481.630303
633.563869,1,68482.270574
640.41289,2,68482.971408
638.095769,1,68483.678257
641.948482,1,68484.343316
638.414237,1,68484.996157
633.47361,1,68485.640212
364.057389,1,68486.304933
633.915931,1,68486.926002
227.887904,2,68487.306632
374.132681,1,68488.004516
633.389681,1,68488.694111
229.0,1,68489.055735
229.0,1,68489.402642
365.554183,1,68489.995367
638.301045,1,68490.654357
628.259559,1,68491.33713
639.032427,1,68491.992195
634.029865,2,68492.672112
633.386203,2,68493.36892
638.419024,1,68494.008876
227.887074,2,68494.376736
638.083145,2,68495.086828
633.937283,1,68495.795979
634.493667,1,68496.438053
636.569991,2,68497.073854
372.659686,2,68497.711078
638.121404,2,68498.392825
311.04671,9,68499.257701
638.385069,1,68499.905154
641.690567,1,68500.557968
632.746885,1,68501.221138
229.0,1,68501.591847
636.719916,2,68502.27033
358.652898,1,68502.908367
227.845242,2,68503.311554
637.483459,1,68503.955256
637.128651,2,68504.634569
635.688292,1,68505.277292
641.502127,1,68505.923014
631.672957,1,68506.621885
627.072261,2,68507.285701
641.486671,1,68507.969081
631.481482,3,68508.669003
661.237838,1,68509.319005
633.790715,1,68510.039289
229.0,1,68510.441025
630.120211,2,68511.089139
229.0,1,68511.435622
639.148961,1,68512.110257
226.734375,3,68512.518564
638.614058,2,68513.239238
633.328745,2,68513.910004
360.572743,1,68514.605113
229.0,1,68514.971948
227.877592,2,68515.387974
640.005077,1,68516.020231
640.399828,1,68516.690894
354.079599,1,68517.400498
227.880426,2,68517.801089
631.374506,2,68518.501399
634.984922,1,68519.171896
637.349919,2,68519.874099
580.010928,1,68520.507464
633.584715,1,68521.208978
636.639278,2,68521.889078
229.0,1,68522.24029
625.970922,3,68522.935966
637.767064,1,68523.609894
634.676182,2,68524.25226
628.473418,1,68524.902302
229.0,1,68525.269041
224.555322,5,68525.705996
229.0,1,68526.105398
229.0,1,68526.4731
633.76704,2,68527.150885
636.852746,3,68527.87151
628.255791,1,68528.541842
637.882151,1,68529.208634
360.641472,1,68529.806062
226.791917,3,68530.235151
637.739307,3,68530.922697
229.0,1,68531.322531
356.963791,2,68531.96856
635.791791,1,68532.654721
634.190003,1,68533.337702
664.556532,1,68533.967255
624.96554,1,68534.619443
632.777588,2,68535.323027
639.985305,1,68535.949457
229.0,1,68536.302112
633.221971,1,68536.967199
663.81224,1,68537.622543
635.255087,1,68538.271939
229.0,1,68538.699639
629.363184,1,68539.338557
314.323584,5,68540.03448
635.077636,3,68540.76691
634.247524,2,68541.467354
632.728733,1,68542.150295
634.711091,1,68542.838136
226.731093,3,68543.255337
638.043501,1,68543.905371
229.0,1,68544.255787
633.756487,1,68544.920081
229.0,1,68545.301142
633.461982,2,68546.038358
635.370988,1,68546.859483
638.068389,1,68547.64198
365.880504,1,68548.353542
635.416082,1,68549.082752
227.889551,2,68549.465441
639.189492,2,68550.187527
640.767089,1,68550.904569
229.0,1,68551.281756
635.279722,2,68551.965075
579.213878,1,68552.599858
632.380835,3,68553.313815
229.0,1,68553.687328
638.933324,1,68554.385127
637.566884,2,68555.051362
302.5606,1,68555.649432
227.888672,2,68556.023495
229.0,1,68556.383712
631.10108,5,68557.153846
634.116766,2,68557.864594
229.0,1,68558.2367
636.510335,1,68558.88573
229.0,1,68559.249349
229.0,1,68559.604422
627.03983,2,68560.284893
640.904359,1,68560.965471
223.419642,6,68561.469901
227.868682,2,68561.867788
636.952643,2,68562.567283
662.280284,1,68563.197055
638.304901,3,68563.884397
640.614618,1,68564.508141
638.147517,1,68565.198898
664.906401,1,68565.882291
631.97464,1,68566.540697
636.493878,1,68567.167803
634.169028,2,68567.869476
227.772093,2,68568.253192
229.0,1,68568.652576
633.883847,1,68569.350894
229.0,1,68569.718223
638.196286,1,68570.44856
638.493847,1,68571.085883
227.865235,2,68571.497725
638.644709,1,68572.216819
375.602172,1,68572.864831
225.441538,4,68573.300303
578.519111,4,68574.052481
229.0,1,68574.415943
634.346196,1,68575.082914
229.0,1,68575.451193
632.625646,1,68576.148991
229.0,1,68576.506789
634.577597,1,68577.167399
662.705934,3,68577.862451
227.763626,2,68578.304948
635.401456,1,68578.95316
327.864917,3,68579.651894
634.996489,1,68580.361197
631.948194,1,68580.997269
631.732293,3,68581.699291
632.731814,2,68582.368592
635.964285,1,68583.013943
354.788039,2,68583.678796
360.301376,4,68584.348191
631.318891,1,68585.05039
638.799059,1,68585.716496
663.842282,2,68586.364739
229.0,1,68586.734661
638.773262,1,68587.43008
634.17188,1,68588.095291
634.089607,1,68588.747702
636.879966,1,68589.400791
227.776462,2,68589.814429
229.0,1,68590.18079
317.428686,1,68590.794647
665.982528,1,68591.461173
627.003086,2,68592.083972
637.559684,1,68592.746536
635.155148,1,68593.410033
662.445703,1,68594.050261
227.878928,2,68594.444599
229.0,1,68594.861852
630.9362,2,68595.529271
227.846694,2,68595.911923
229.0,1,68596.280043
229.0,1,68596.645421
346.725501,5,68597.364705
632.354609,1,68598.053934
636.307769,1,68598.715296
633.368371,1,68599.350939
